,CO_ENTIDADE,NO_ENTIDADE,END,BAIRRO,LAT,LON,CEP,MUN,UF,PAIS,CO_MUNICIPIO,TP_DEPENDENCIA,IN_CONVENIADA_PP,IN_AGUA_FILTRADA,IN_ESGOTO_REDE_PUBLICA,IN_LABORATORIO_INFORMATICA,IN_LABORATORIO_CIENCIAS,IN_QUADRA_ESPORTES,IN_BIBLIOTECA,IN_PARQUE_INFANTIL,IN_DEPENDENCIAS_PNE,IN_PATIO_COBERTO,IN_PATIO_DESCOBERTO,IN_INTERNET,QT_FUNCIONARIOS,IN_ALIMENTACAO,TP_AEE,TP_ATIVIDADE_COMPLEMENTAR,IN_ESPECIAL_EXCLUSIVA,IN_PROFISSIONALIZANTE,IDEB14_17,PROJ14_17,IDEB58_17,PROJ58_17,docentes,docentes_superior,docentes_especializ,docentes_mestrado,docentes_doutorado,docentes_posnenhum,docentes_continuada,IN_BRAILLE,IN_RECURSOS_BAIXA_VISAO,IN_PROCESSOS_MENTAIS,IN_ORIENTACAO_MOBILIDADE,IN_SINAIS,IN_COMUNICACAO_ALT_AUMENT,IN_ENRIQ_CURRICULAR,IN_SOROBAN,IN_INFORMATICA_ACESSIVEL,IN_PORT_ESCRITA,IN_AUTONOMIA_ESCOLAR,IN_DISC_LINGUA_INGLES,IN_DISC_LINGUA_ESPANHOL,IN_DISC_LINGUA_FRANCES,IN_DISC_ATENDIMENTO_ESPECIAIS,IN_DISC_DIVER_SOCIO_CULTURAL,ID_MATRICULA,CO_ESCOLA,media_enem,NU_DDD,NU_TELEFONE,ATU_INF,ATU_FUN,ATU_MED,tap_F14,tap_F04,tap_FUN,tap_MED,tre_FUN,tre_F14,tre_F04,tre_MED,tab_FUN,tab_F14,tab_F04,tab_MED,TDI_FUN,TDI_MED
48,43004768,ESCOLA DE EDUCACAO INFANTIL MUNDO,"Rua Barbedo, Porto Alegre - RS, Brazil",Menino Deus,-30.057409999999997,-51.226240000000004,,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,,,,,9,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,,,51,21117096,12.2,,,,,,,,,,,,,,,,
49,43004784,EEI SITIO DO PICA PAU AMARELO,"Rua Gomes de Freitas, 330, Jardim Itú, Porto Alegre - RS, 91380-000, Brazil",Jardim Itú,-30.01303,-51.1431,91380-000,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,3,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,,,51,33487504,9.5,,,,,,,,,,,,,,,,
50,43004814,EEI ARTE E CIA,"Rua Nunes, 494, Medianeira, Porto Alegre - RS, 90870-390, Brazil",Medianeira,-30.07,-51.20609,90870-390,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,,,,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,,,51,33851321,6.3,,,,,,,,,,,,,,,,
51,43004822,5205 IEI OSICOM IV - NOSSA SENHORA DA SALETE,"Rua Parlamento, 138, Agronomia, Porto Alegre - RS, 91450-370, Brazil",Agronomia,-30.041970000000003,-51.12102,91450-370,Porto Alegre,RS,BRA,4314902,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,,,,,10,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,,,51,33388701,17.0,,,,,,,,,,,,,,,,
52,43004830,5209 IEI ACOMPAR V - LUISA CASAGRANDE LEWANDOWSKI,"Avenida Bernardino Silveira Amorim, Porto Alegre - RS, Brazil",Rubem Berta,-30.000059999999998,-51.105979999999995,,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,,,,,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,,,51,33670045,18.7,,,,,,,,,,,,,,,,
53,43004857,EEI CATIVAR,"Avenida Bento Gonçalves, 376, Azenha, Porto Alegre - RS, 90650-000, Brazil",Azenha,-30.0510446,-51.209298100000005,90650-000,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,,,,,6,2,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,,,51,35570591,13.8,,,,,,,,,,,,,,,,
54,43004865,INST EDUC INF ABCB CRIANCA PAZ E BEM,"Rua J, 139, Restinga, Porto Alegre - RS, 91792-380, Brazil",Restinga,-30.1497228,-51.138847600000005,91792-380,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,,,,,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,,,51,32332691,18.0,,,,,,,,,,,,,,,,
55,43004873,INST EDUC INF ABCB SAO FRANCISCO,"Estrada Retiro da Ponta Grossa, 1701, Ponta Grossa, Porto Alegre - RS, 91780-590, Brazil",Ponta Grossa,-30.18267,-51.19142,91780-590,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,,,,,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,,,51,32332691,19.8,,,,,,,,,,,,,,,,
56,43004881,EEI CANTINHO DO CEU,"Avenida Antônio de Carvalho, 1441, Jardim Carvalho, Porto Alegre - RS, 91430-000, Brazil",Jardim Carvalho,-30.05701,-51.14747,91430-000,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,,,51,33688306,10.7,,,,,,,,,,,,,,,,
57,43004890,EEI AMORMEUZINHO,"Rua Coronel Fernando Machado, 513, Centro Histórico, Porto Alegre - RS, 90010-320, Brazil",Centro Histórico,-30.03523,-51.232620000000004,90010-320,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,,,51,32265390,7.3,,,,,,,,,,,,,,,,
58,43005020,EEI GENTE PEQUENA,"Rua Saicã, 61, Jardim Botânico, Porto Alegre - RS, 90670-110, Brazil",Jardim Botânico,-30.0468,-51.18285,90670-110,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,,,51,30247388,4.3,,,,,,,,,,,,,,,,
59,43005047,E E IND ENS FUN KA AGUY MIRI,"Estrada José Cardoso da Costa, Lageado, Porto Alegre - RS, 91787-610, Brazil",Lageado,-30.197440000000004,-51.03362,91787-610,Porto Alegre,RS,BRA,4314902,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,,-,-,,3.0,,100.0,100.0,100.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,50.0,
60,43005055,ESC ENS FUND WALDORF QUERENCIA,"Rua José Kanan Aranha, 140, Jardim Isabel, Porto Alegre - RS, 91760-470, Brazil",Jardim Isabel,-30.12697,-51.23825,91760-470,Porto Alegre,RS,BRA,4314902,4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,33.0,1.0,1.0,0.0,0.0,0.0,,,,,14,14,0,1,1,12,3,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,122,,,51,32660150,,15.3,,100.0,100.0,100.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,40.2,
61,43006744,EEI AMIGUINHOS DO CRISTAL,"Rua Inhanduí, 421, Cristal, Porto Alegre - RS, 90820-170, Brazil",Cristal,-30.088179999999998,-51.23814,90820-170,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,5,4,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,,,51,30135012,6.4,,,,,,,,,,,,,,,,
62,43006752,EEI GERACAO CRIANCA,"Avenida Plínio Brasil Milano, 935, Boa Vista, Porto Alegre - RS, 90520-001, Brazil",Boa Vista,-30.02127,-51.18186,90520-001,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,5,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,,,51,33379534,5.2,,,,,,,,,,,,,,,,
63,43006787,EEI CONTO DE FADAS,"Rua Nero José da Silva Filho, 285, Partenon, Porto Alegre - RS, 91530-570, Brazil",Partenon,-30.06774,-51.15464,91530-570,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,3,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,,,51,32791850,8.0,,,,,,,,,,,,,,,,
64,43006795,EEI CARROSSEL,"Rua Vieira de Castro, 250, Santana, Porto Alegre - RS, 90040-320, Brazil",Santana,-30.03987,-51.21127,90040-320,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,5,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,,,51,33301694,8.4,,,,,,,,,,,,,,,,
65,43006809,EEI EDUCARE II,"Rua Vitório Francisco Giordani, 95, Passo das Pedras, Porto Alegre - RS, 91220-490, Brazil",Passo das Pedras,-30.01098,-51.133309999999994,91220-490,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,,,51,33486270,6.7,,,,,,,,,,,,,,,,
66,43006817,5212 EEI RECANTO DOS PEQUENINOS,"Rua Stefan Hermann, 20, Belém Novo, Porto Alegre - RS, 91780-598, Brazil",Belém Novo,-30.18495,-51.19278,91780-598,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,,,,,8,2,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,,,51,32686068,16.3,,,,,,,,,,,,,,,,
67,43006825,5220 IEI CANTINHO DO SOL,"Rua Pedro Raimundo, 178, Chapéu do Sol, Porto Alegre - RS, 91787-029, Brazil",Chapéu do Sol,-30.175179999999997,-51.17439,91787-029,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,,,,,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,,,51,33466751,17.8,,,,,,,,,,,,,,,,
68,43006833,5221 EEI ANA MALTZ KNIJNIK,"Estrada Cristiano Kraemer, 1050, Vila Nova, Porto Alegre - RS, 91750-060, Brazil",Vila Nova,-30.1253,-51.20197,91750-060,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,,,,,12,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,,,51,33720661,18.8,,,,,,,,,,,,,,,,
69,43006841,5222 IEI PRISMA,"Rua Prisma, 203, Santa Tereza, Porto Alegre - RS, 90840-130, Brazil",Santa Tereza,-30.07818,-51.23097,90840-130,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,,,,,8,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,,,51,32332428,17.7,,,,,,,,,,,,,,,,
70,43006850,COLEGIO AGIR,"Rua Marechal Floriano Peixoto, 142, Centro Histórico, Porto Alegre - RS, 90020-061, Brazil",Centro Histórico,-30.02996,-51.22672,90020-061,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,,,,,11,11,5,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1688,43006850.0,313.89877551020413,51,30727788,,,,,,,,,,,,,,,,,
71,43007392,ESC EDUC PROF FLIGHT,"Rua Dezoito de Novembro, 800, São João, Porto Alegre - RS, 90240-040, Brazil",São João,-29.99942,-51.188159999999996,90240-040,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,,,,,8,5,2,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,,,51,33252114,,,,,,,,,,,,,,,,,
72,43008640,EEI FONTE DOS ANJOS,"Rua Zeppelin, 54, Lomba do Pinheiro, Porto Alegre - RS, 91570-520, Brazil",Lomba do Pinheiro,-30.126890000000003,-51.09965,91570-520,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,,51,996622708,5.0,,,,,,,,,,,,,,,,
73,43008666,5225 IEI ESPACO DO SABER,"Rua Millo Raffin, 73, Mário Quintana, Porto Alegre - RS, 91240-475, Brazil",Mário Quintana,-30.029415000000004,-51.1167851,91240-475,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,,,,,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,,,51,33877354,11.5,,,,,,,,,,,,,,,,
74,43008674,EEI SITIO PARAISO,"Estrada Costa Gama, 5225, Restinga, Porto Alegre - RS, 91787-290, Brazil",Restinga,-30.1527849,-51.1612495,91787-290,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,,,51,32596265,9.3,,,,,,,,,,,,,,,,
75,43008682,EEI SEMEARTE,"Rua Abel Rocha Trilho, 221, Rubem Berta, Porto Alegre - RS, 91240-520, Brazil",Rubem Berta,-30.01817,-51.11776,91240-520,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,,51,33400118,5.0,,,,,,,,,,,,,,,,
76,43008690,5227 EEI MADRE VERONICA,"Rua Coronel Claudino, 75, Cristal, Porto Alegre - RS, 91910-670, Brazil",Cristal,-30.096259999999997,-51.24353,91910-670,Porto Alegre,RS,BRA,4314902,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,,,,,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,,,51,30199368,17.5,,,,,,,,,,,,,,,,
77,43008704,EEI PIMPAO,"Avenida Irene Ruperti, 79, Rubem Berta, Porto Alegre - RS, 91180-490, Brazil",Rubem Berta,-30.014590000000002,-51.109390000000005,91180-490,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,9,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,,,51,30920481,12.7,,,,,,,,,,,,,,,,
78,43008720,EEI SAO JUDAS TADEU,"Rua Dom Diogo de Souza, 441, Cristo Redentor, Porto Alegre - RS, 91350-000, Brazil",Cristo Redentor,-30.014490000000002,-51.15483,91350-000,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,,,,,8,6,4,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,,,51,33727588,14.5,,,,,,,,,,,,,,,,
79,43008755,EEI CANTINHO DOS BAIXINHOS,"Acesso Sete, São João, Porto Alegre - RS, 90550-130, Brazil",São João,-29.98872,-51.17624,90550-130,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,,,51,32505055,7.0,,,,,,,,,,,,,,,,
80,43008763,IEI CANTINHO FELIZ,"Rua Tarcila Moraes Dutra, 565, Sarandi, Porto Alegre - RS, 91170-170, Brazil",Sarandi,-30.00086,-51.09362,91170-170,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,,,51,33878909,6.3,,,,,,,,,,,,,,,,
81,43008925,EEI TURMA DA MAGALI BABY,"Beco da Taquara, 3868, Lomba do Pinheiro, Porto Alegre - RS, 91570-730, Brazil",Lomba do Pinheiro,-30.1051427,-51.114674,91570-730,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,,,51,33223688,8.5,,,,,,,,,,,,,,,,
82,43009000,EEF CRESCER,"Rua Galiléia, 235, Vila Jardim, Porto Alegre - RS, 91330-620, Brazil",Vila Jardim,-30.03383,-51.15399,91330-620,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,,,,,20,9,1,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,214,,,51,33345227,12.3,13.2,,100.0,,100.0,,0.0,0.0,,,0.0,0.0,,,3.0,
83,43009018,ESC EDUC PROF SENAC ZONA NORTE,"Avenida do Forte, 77, Cristo Redentor, Porto Alegre - RS, 91360-000, Brazil",Cristo Redentor,-30.01163,-51.15334,91360-000,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,64.0,0.0,0.0,0.0,0.0,1.0,,,,,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,51,33615970,,,,,,,,,,,,,,,,,
84,43009026,EEI ALECRIM,"Avenida Soledade, 301, Petrópolis, Porto Alegre - RS, 90470-340, Brazil",Petrópolis,-30.03476,-51.1803,90470-340,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,5,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,,,51,30127647,4.5,,,,,,,,,,,,,,,,
85,43009034,EEI PROJETO CRIANCA SOGIPA,"Rua Barão do Cotegipe, 400, São João, Porto Alegre - RS, 90540-020, Brazil",São João,-30.00925,-51.1889,90540-020,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,8,6,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,,,51,33257200,14.4,,,,,,,,,,,,,,,,
86,43009042,EEI CASA AMETISTA,"Rua Vítor Hugo, 250, Petrópolis, Porto Alegre - RS, 90630-070, Brazil",Petrópolis,-30.04559,-51.188759999999995,90630-070,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,,,51,30237663,14.0,,,,,,,,,,,,,,,,
87,43009069,EEI PROTASIO,"Avenida Protásio Alves, 11355, Agronomia, Porto Alegre - RS, 91260-000, Brazil",Agronomia,-30.0453974,-51.1026857,91260-000,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,,,,,6,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,,,51,33670039,11.3,,,,,,,,,,,,,,,,
88,43009077,EEI BOSQUE ENCANTADO,"Rua Watanabe, 10, Belém Velho, Porto Alegre - RS, 91787-690, Brazil",Belém Velho,-30.11125,-51.159690000000005,91787-690,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,,,51,32452633,5.3,,,,,,,,,,,,,,,,
89,43009085,EEI URSINHOS CARINHOSOS,"Rua Senzala, 117, Lomba do Pinheiro, Porto Alegre - RS, 91570-420, Brazil",Lomba do Pinheiro,-30.1192,-51.10051,91570-420,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,,,51,30135961,10.3,,,,,,,,,,,,,,,,
90,43009093,EEI LUDICA INFANCIA,"Rua Zuzu Angel, 250, Hípica, Porto Alegre - RS, 91755-010, Brazil",Hípica,-30.15948,-51.18727,91755-010,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,8,5,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,,,51,30940006,16.3,,,,,,,,,,,,,,,,
91,43009107,IEI CANTO DAS CRIANCAS,"Avenida Antônio Giudice, 211, Morro Santana, Porto Alegre - RS, 91260-040, Brazil",Morro Santana,-30.0379973,-51.124424100000006,91260-040,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,,,51,84270165,7.7,,,,,,,,,,,,,,,,
92,43009115,5228 IEI APRENDENDO FELIZ,"Acesso Cirio Amaral de Oliveira, 403, Restinga, Porto Alegre - RS, 91790-260, Brazil",Restinga,-30.1504631,-51.1351321,91790-260,Porto Alegre,RS,BRA,4314902,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,,,,,7,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,,,51,32575046,17.2,,,,,,,,,,,,,,,,
93,43009140,EEI SONHO DE CRIANCA II,"Avenida Filadélfia, 331, São João, Porto Alegre - RS, 90550-060, Brazil",São João,-30.01714,-51.19332,90550-060,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,,8,2,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,,,51,30860086,9.1,,,,,,,,,,,,,,,,
94,43009158,EEI SEMEAR,"Rua Professor Joaquim Felizardo, 165, Espírito Santo, Porto Alegre - RS, 91770-370, Brazil",Espírito Santo,-30.148940000000003,-51.20802,91770-370,Porto Alegre,RS,BRA,4314902,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,,,51,32681535,6.3,,,,,,,,,,,,,,,,
95,43009166,5226 EEI PROF MARIETA PAIXAO ARAUJO,"Rua Sargento Sílvio Delmar Hollembach, 701, Rubem Berta, Porto Alegre - RS, 91240-120, Brazil",Rubem Berta,-30.02249,-51.11009,91240-120,Porto Alegre,RS,BRA,4314902,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,23.0,1.0,0.0,0.0,0.0,0.0,,,,,15,2,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,,,51,35166240,21.3,,,,,,,,,,,,,,,,
